,day,time,user,message
53,2022-02-28,21:12:49,wijayaprat30,yyjHey yyjHey yyjHey yyjHey yyjHey
54,2022-02-28,21:12:49,allexxx1996,yyjHey 󠀀
55,2022-02-28,21:12:49,homer_simpson_00,ghlHEY
56,2022-02-28,21:12:49,sethja2022,hi
57,2022-02-28,21:12:49,ikki_dreamer,yyjHey
58,2022-02-28,21:12:50,terrenb,yyjHey HI JIN JIN
59,2022-02-28,21:12:50,azian_baby,yyjHey yyjHey yyjL
60,2022-02-28,21:12:50,jeffrey6301,yyjHey HI
61,2022-02-28,21:12:51,dead_teeth,yyjHey hi jinjin
62,2022-02-28,21:12:52,y_exp,yyjHey  󠀀
63,2022-02-28,21:12:52,draxxam,yyjL yyjHey
64,2022-02-28,21:12:52,allexxx1996,yyjHey
65,2022-02-28,21:12:52,elegs,Safari time peepoClap
66,2022-02-28,21:12:52,puuhaman,Hi Hi yyjHey
67,2022-02-28,21:12:52,sinclair_bear,yyjHey  AY  jimbo
68,2022-02-28,21:12:52,lightsir_,yyjHey hi 󠀀
69,2022-02-28,21:12:53,chadsushi,hi jinny !
70,2022-02-28,21:12:53,strawhatchase,yyjHey yyjHey
71,2022-02-28,21:12:53,finniwi,yyjHey  hi
72,2022-02-28,21:12:53,tybstra,yyjHey yo
73,2022-02-28,21:12:54,kaitypure,yyjHey  hey
74,2022-02-28,21:12:54,larb_moo,ppimHi1
75,2022-02-28,21:12:54,effective_dud,yyjHey
76,2022-02-28,21:12:54,abo123p,HeyGuys HeyGuys
77,2022-02-28,21:12:54,el_guero__,yyjHey yyjHey
78,2022-02-28,21:12:55,sinclair_bear,yyjHey   AY  jimbo
79,2022-02-28,21:12:55,allexxx1996,yyjHey 󠀀
80,2022-02-28,21:12:56,zaptorfikle,hi
81,2022-02-28,21:12:56,pancho_zamorano,hola
82,2022-02-28,21:12:56,slice_808,yyjHey yyjHey yyjHey
83,2022-02-28,21:12:56,ldopeyyi,yyjHey yyjHey yyjHey
84,2022-02-28,21:12:56,draxxam,yyjL yyjHey yyjL
85,2022-02-28,21:12:56,루이스와이푸 haruiswaifu,yyjHey yyjHey
86,2022-02-28,21:12:56,세븐 b_7_x,yyjHey jinny
87,2022-02-28,21:12:56,fizan,cooksuXhey cooksuXhey cooksuXhey cooksuXhey
88,2022-02-28,21:12:56,eonbask,yyjHey hi
89,2022-02-28,21:12:56,felinegurl,hewwooo yyjHey
90,2022-02-28,21:12:57,thadoril,yyjHey sup
91,2022-02-28,21:12:57,samh112358,yyjWicked
92,2022-02-28,21:12:57,sinclair_bear,yyjHey  AY  jimbo
93,2022-02-28,21:12:58,immicahyep,yyjHey yyjL
94,2022-02-28,21:12:59,dead_teeth,peepoPopcorn
95,2022-02-28,21:12:59,y_exp,yyjHey  󠀀 󠀀
96,2022-02-28,21:12:59,allexxx1996,yyjHey
97,2022-02-28,21:12:59,thadoril,yyjTasty
98,2022-02-28,21:13:00,eonbask,yyjTasty
99,2022-02-28,21:13:00,solitario_hk,yyjL yyjHey yyjL yyjHey
100,2022-02-28,21:13:00,cloud460,yyjHey
101,2022-02-28,21:13:01,pilski6,22 months of best content
102,2022-02-28,21:13:01,ilski6 subscribed at Tier 1. They've subscribed for 22 months!,
103,2022-02-28,21:13:01,chat_username,badblandoHII badblandoCLAP badblandoHII
104,2022-02-28,21:13:02,chadsushi,safari world yeay !
105,2022-02-28,21:13:02,quassidi,yyjHey holo
106,2022-02-28,21:13:02,happyfluffyteddy,hi
107,2022-02-28,21:13:02,세븐 b_7_x,yyjHey  jinny
108,2022-02-28,21:13:03,xxkayfistxx,yyjHey yyjHey yyjHey
109,2022-02-28,21:13:03,4ever_young_1091,yyjHey yyjHey yyjHey
110,2022-02-28,21:13:03,lightsir_,Pog
111,2022-02-28,21:13:03,z7wish7z,hi hi
112,2022-02-28,21:13:04,skysage,yyjTasty
113,2022-02-28,21:13:04,allexxx1996,yyjHey 󠀀
114,2022-02-28,21:13:04,mis_midg9,VoHiYo VoHiYo VoHiYo
115,2022-02-28,21:13:06,renelorent,HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys
116,2022-02-28,21:13:06,0kmyfriend,yyjHey yyjWiggle
117,2022-02-28,21:13:06,thadoril,PogU
118,2022-02-28,21:13:06,skysage,yyjHype
119,2022-02-28,21:13:07,system0fadowner,yyjHey yyjHey yyjHey yyjHey
120,2022-02-28,21:13:07,puuhaman,im so sleepy
121,2022-02-28,21:13:07,biddikhero,👋👋👋👋
122,2022-02-28,21:13:08,os11_,yyjHey
123,2022-02-28,21:13:08,asianlambosir,PogU
124,2022-02-28,21:13:09,eonbask,PogU
125,2022-02-28,21:13:09,jeffreyvenegas,HEY JINNY
126,2022-02-28,21:13:09,mr__rob0t_,KonCha KonCha KonCha
127,2022-02-28,21:13:10,allexxx1996,yyjHey
128,2022-02-28,21:13:11,california_raisin23,YAYYYY
129,2022-02-28,21:13:11,serra20_,yyjHey jinny
130,2022-02-28,21:13:11,kvandalz,Safari worldddd
131,2022-02-28,21:13:11,sinclair_bear,PogU  AfreeaTV
132,2022-02-28,21:13:11,arkem232,Morning ladies
133,2022-02-28,21:13:11,existenceofenigmas,yyjHBD
134,2022-02-28,21:13:11,zay_ih,Safari Pog
135,2022-02-28,21:13:12,nosugar_nocream,yyjHey yyjHey kyootb0
136,2022-02-28,21:13:12,zulul24,yyjHey yo
137,2022-02-28,21:13:12,slice_808,yyjWiggle yyjWiggle yyjWiggle
138,2022-02-28,21:13:12,finniwi,HYPERS Safari
139,2022-02-28,21:13:14,existenceofenigmas,cool
140,2022-02-28,21:13:15,mrmuggggs,yyjHey yyjHey yyjHey yyjHey
141,2022-02-28,21:13:15,abo123p,hi
142,2022-02-28,21:13:15,allexxx1996,yyjPopcorn
143,2022-02-28,21:13:16,dolphinqw,I love Safari
144,2022-02-28,21:13:16,atticmagic,yyjHey
145,2022-02-28,21:13:16,draxxam,yyjHey yyjL
146,2022-02-28,21:13:17,mohiko21,FIRST
147,2022-02-28,21:13:18,elegs,Safari will be fun peepoClap
148,2022-02-28,21:13:18,immicahyep,safari POGGING
149,2022-02-28,21:13:19,utubesux1,yyjHey
150,2022-02-28,21:13:21,existenceofenigmas,can't wait to see it
151,2022-02-28,21:13:21,focusmiss,yoooooooo
152,2022-02-28,21:13:21,whoamongthem,peepoClap <3 peepoClap <3 peepoClap <3 peepoClap <3 peepoClap <3 peepoClap <3 peepoClap
153,2022-02-28,21:13:22,allexxx1996,yyjPopcorn 󠀀
154,2022-02-28,21:13:23,james_broken_heart,PogU
155,2022-02-28,21:13:25,yvan_nix,yyjHey Hello
156,2022-02-28,21:13:25,skillmantel,peepoClap
157,2022-02-28,21:13:25,y_exp,peepoPopcorn
158,2022-02-28,21:13:26,homer_simpson_00,kylieWavee
159,2022-02-28,21:13:27,dixgo,yyj1 yyj2
160,2022-02-28,21:13:28,thadoril,pagPause
161,2022-02-28,21:13:28,z7wish7z,yyjHey
162,2022-02-28,21:13:29,focusmiss,hi Jinny hi chat
163,2022-02-28,21:13:30,draxxam,yyjL yyjHey yyjL
164,2022-02-28,21:13:30,allexxx1996,yyjPopcorn
165,2022-02-28,21:13:31,dead_teeth,peepoPopcorn 󠀀
166,2022-02-28,21:13:31,greatjamesmonkeynutz,hi jinny
167,2022-02-28,21:13:31,sinclair_bear,@Finniwi  yyjHey  hola finni
168,2022-02-28,21:13:33,kaitypure,larxaPOGGY safari
169,2022-02-28,21:13:35,allexxx1996,yyjPopcorn 󠀀
170,2022-02-28,21:13:36,darkscarlatti,ratJAM ratfari
171,2022-02-28,21:13:36,johnnyjess,PogU NOT DRUNK
172,2022-02-28,21:13:36,4yylmaoo,hachuHey
173,2022-02-28,21:13:39,skysage,"great, how about you?"
174,2022-02-28,21:13:39,dead_teeth,peepoPopcorn i'm ok
175,2022-02-28,21:13:40,dixgo,yyj1  yyj2
176,2022-02-28,21:13:40,thadoril,YEP good
177,2022-02-28,21:13:40,mrmuggggs,cool yup
178,2022-02-28,21:13:41,slice_808,yyjL yyjL yyjL
179,2022-02-28,21:13:41,th3beaver,will their be tigers?
180,2022-02-28,21:13:41,arkem232,My head hurts
181,2022-02-28,21:13:42,dainty_angela,ratJAM
182,2022-02-28,21:13:42,allexxx1996,yyjPopcorn
183,2022-02-28,21:13:43,mimic5005,yuggie modCheck
184,2022-02-28,21:13:43,y_exp,ratJAM
185,2022-02-28,21:13:44,sinclair_bear,NODDERS  good ready to go to bed
186,2022-02-28,21:13:44,finniwi,yyjHey sinclair_bear holi~~
187,2022-02-28,21:13:45,faildude,hello yyjHey
188,2022-02-28,21:13:46,slyde_,xqcY
189,2022-02-28,21:13:47,thadoril,you sleep well
190,2022-02-28,21:13:47,bobbybear20,Hungover?
191,2022-02-28,21:13:49,allexxx1996,yyjPopcorn 󠀀
192,2022-02-28,21:13:49,skysage,yaaa
193,2022-02-28,21:13:50,existenceofenigmas,"good, hope you're well hby"
194,2022-02-28,21:13:50,darkscarlatti,@dainty_angela ratJAM 7
195,2022-02-28,21:13:51,jondoni,yyjHey good morning
196,2022-02-28,21:13:51,dixgo,yyj1 yyj2
197,2022-02-28,21:13:52,focusmiss,yas
198,2022-02-28,21:13:53,draxxam,yyjHey
199,2022-02-28,21:13:53,strawhatchase,yyjHey hi
200,2022-02-28,21:13:54,r_in_g_0,morning
201,2022-02-28,21:13:55,allexxx1996,yyjPopcorn
202,2022-02-28,21:13:55,dead_teeth,yyj3 yyj4
203,2022-02-28,21:13:56,mimic5005,DarkScarlatti YAAY
204,2022-02-28,21:13:58,mrmuggggs,how are you yyjWiggle yyjHey
205,2022-02-28,21:13:59,dainty_angela,@DarkScarlatti ratJAM 7
206,2022-02-28,21:14:00,thadoril,yyjTasty
207,2022-02-28,21:14:00,yvan_nix,Lions  PogU
208,2022-02-28,21:14:01,allexxx1996,yyjPopcorn 󠀀
209,2022-02-28,21:14:03,4yylmaoo,MmmHmm SmokeTime
210,2022-02-28,21:14:04,darkscarlatti,@mimic5005 YAAY
211,2022-02-28,21:14:04,draxxam,LuvHearts yyjHey LuvHearts
212,2022-02-28,21:14:05,sethja2022,HOI
213,2022-02-28,21:14:06,solitario_hk,catJAM
214,2022-02-28,21:14:07,arkem232,Zebra ice cream? monkaW
215,2022-02-28,21:14:08,dixgo,yyj1  yyj2
216,2022-02-28,21:14:09,strawhatchase,yyjPopcorn
217,2022-02-28,21:14:09,bryanlovesjinny,Morning everyone
218,2022-02-28,21:14:09,mimic5005,Allexxx1996 YAAY
219,2022-02-28,21:14:10,bonkerzxiong,Are you not hungover?
220,2022-02-28,21:14:10,coolguytwitch_1,like black and white ice or ice with horse meant....
221,2022-02-28,21:14:12,y_exp,peepoPopcorn
222,2022-02-28,21:14:14,mandorr23,Go to red light district
223,2022-02-28,21:14:14,os11_,yyjPopcorn
224,2022-02-28,21:14:17,fulohhh,!uptime
225,2022-02-28,21:14:20,resonantblue,ratJAM
226,2022-02-28,21:14:22,dixgo,peepoPopcorn
227,2022-02-28,21:14:23,dead_teeth,peepoPopcorn
228,2022-02-28,21:14:23,thadoril,Monkeys pagPause
229,2022-02-28,21:14:26,johnnyjess,Jimbo should keep track of all the zoos she visited in every country and city
230,2022-02-28,21:14:26,sinclair_bear,peepoPopcorn
231,2022-02-28,21:14:27,allexxx1996,"@mimic5005, YAAY"
232,2022-02-28,21:14:29,yvan_nix,are u well rested ? peepoPopcorn
233,2022-02-28,21:14:32,jeffreyvenegas,COOL
234,2022-02-28,21:14:32,mimic5005,dead_teeth YAAY
235,2022-02-28,21:14:34,allexxx1996,yyjPopcorn
236,2022-02-28,21:14:35,dixgo,peepoPopcorn 󠀀
237,2022-02-28,21:14:36,mimic5005,sinclair_bear YAAY
238,2022-02-28,21:14:36,dead_teeth,"@mimic5005, YAAY"
239,2022-02-28,21:14:39,jondoni,lets go
240,2022-02-28,21:14:39,bobbybear20,Ajumma hat?
241,2022-02-28,21:14:41,das_beater,yyjHey yo yo
242,2022-02-28,21:14:41,y_exp,peepoPopcorn  󠀀
243,2022-02-28,21:14:42,arkem232,I hope internet holds out here
244,2022-02-28,21:14:44,allexxx1996,yyjPopcorn 󠀀
245,2022-02-28,21:14:44,sinclair_bear,@mimic5005  eeveelYay
246,2022-02-28,21:14:44,focusmiss,pagPause nymnCorn
247,2022-02-28,21:14:47,mandorr23,Go to red light district
248,2022-02-28,21:14:48,lightsir_,LULW
249,2022-02-28,21:14:49,mrmuggggs,yyjHey yyjHey
250,2022-02-28,21:14:49,yvan_nix,LUL
251,2022-02-28,21:14:50,arkem232,40
252,2022-02-28,21:14:50,strawhatchase,yyjPopcorn
253,2022-02-28,21:14:51,focusmiss,KEKW
254,2022-02-28,21:14:52,thadoril,WhatChamp
255,2022-02-28,21:14:52,darkscarlatti,Hmm
256,2022-02-28,21:14:53,seiji_japan,"hyubHaro  jinny,yug （👄） and chat"
257,2022-02-28,21:14:53,wikedlyrics,PepeLaugh scam
258,2022-02-28,21:14:53,allexxx1996,LULE
259,2022-02-28,21:14:53,seikatsu2001,oooh bangkok i love it
260,2022-02-28,21:14:55,hawk2g,KEKW
261,2022-02-28,21:14:55,arcahan,yyjW ?
262,2022-02-28,21:14:55,peter_hexen,simLove have good strim miametzAngel
263,2022-02-28,21:14:55,dead_teeth,Hmm
264,2022-02-28,21:14:55,beetguy,FeelsDankMan
265,2022-02-28,21:14:55,zay_ih,LULW
266,2022-02-28,21:14:55,kaiserinomega,scam incoming KEKW
267,2022-02-28,21:14:55,jozd_v_shadez,yyjSniff
268,2022-02-28,21:14:55,viperrslash,PepeLaugh
269,2022-02-28,21:14:56,allexxx1996,LULE 󠀀
270,2022-02-28,21:14:57,y_exp,Hmm
271,2022-02-28,21:14:58,wait4twitchspprt,KEKInsane DonoWall
272,2022-02-28,21:15:00,sinclair_bear,PepeLaugh
273,2022-02-28,21:15:01,lumikins,yyjPopcorn
274,2022-02-28,21:15:03,c4ptron,discov12Siren yyjYou_HF
275,2022-02-28,21:15:03,isaacdude_,HUUUH
276,2022-02-28,21:15:04,thadoril,first scam PauseChamp
277,2022-02-28,21:15:05,drawingsound,scam tactic
278,2022-02-28,21:15:06,anubisreturns,"scammed in 5mins, is that a record"
279,2022-02-28,21:15:06,jakozzy,yyjHey
280,2022-02-28,21:15:07,abo123p,NotLikeThis
281,2022-02-28,21:15:08,mikeinscusa,no change
282,2022-02-28,21:15:09,dead_teeth,Hmm 󠀀
283,2022-02-28,21:15:09,allexxx1996,yyjPopcorn
284,2022-02-28,21:15:10,massh0lian,scam
285,2022-02-28,21:15:11,killerun88,scam
286,2022-02-28,21:15:11,bjdavis93,OOOHHHHHHHH WE IN HERE TEARING IT UP IN THE CHAT ROOM AND NOT CLEANING IT UP!!!!!!!....I mean Hello.
287,2022-02-28,21:15:11,johnnyjess,EZ
288,2022-02-28,21:15:12,hawk2g,KEKL ITS OKAY
289,2022-02-28,21:15:13,dixgo,peepoPopcorn
290,2022-02-28,21:15:13,kaiserinomega,I remember Berlin scam OMEGALUL
291,2022-02-28,21:15:15,darkscarlatti,ratJAM ratfari YAAY
292,2022-02-28,21:15:15,felinegurl,new day new scams
293,2022-02-28,21:15:15,immicahyep,wtf
294,2022-02-28,21:15:18,kaitypure,first scam of the day
295,2022-02-28,21:15:18,mrmuggggs,let's gooooooo JIMBO
296,2022-02-28,21:15:18,allexxx1996,yyjPopcorn 󠀀
297,2022-02-28,21:15:18,sinclair_bear,KEKW
298,2022-02-28,21:15:19,viperrslash,KEKW
299,2022-02-28,21:15:19,cameronf89,No change?
300,2022-02-28,21:15:20,jeffrey6301,LUL
301,2022-02-28,21:15:21,os11_,KEKL
302,2022-02-28,21:15:21,dainty_angela,LOL
303,2022-02-28,21:15:21,strawhatchase,KEKW
304,2022-02-28,21:15:21,peter_hexen,what a fucking pos no change
305,2022-02-28,21:15:22,merbs,DANKIES
306,2022-02-28,21:15:22,immicahyep,did you just tip him way more?
307,2022-02-28,21:15:23,dead_teeth,Hmm
308,2022-02-28,21:15:23,focusmiss,OMEGALUL
309,2022-02-28,21:15:24,zay_ih,OMEGALUL
310,2022-02-28,21:15:24,seiji_japan,hyubC
311,2022-02-28,21:15:24,greensavage,ONLY BUS TOUR OPEN
312,2022-02-28,21:15:24,yvan_nix,WTF Yuggie LULW
313,2022-02-28,21:15:25,mr_wubwub,DANKIES
314,2022-02-28,21:15:25,os11_,DANKIES
315,2022-02-28,21:15:25,arkem232,Luggage?
316,2022-02-28,21:15:26,lightsir_,???
317,2022-02-28,21:15:27,os11_,DANKIES  󠀀
318,2022-02-28,21:15:27,darkscarlatti,RIP
319,2022-02-28,21:15:28,das_beater,AYAYA DANKIES
320,2022-02-28,21:15:28,os11_,DANKIES
321,2022-02-28,21:15:28,coolguytwitch_1,luggage at the zoo....
322,2022-02-28,21:15:29,anubisreturns,KEKW
323,2022-02-28,21:15:29,y_exp,DANKIES
324,2022-02-28,21:15:29,merbs,KEKInsane
325,2022-02-28,21:15:30,dead_teeth,KEKW
326,2022-02-28,21:15:30,lightsir_,KEKInsane
327,2022-02-28,21:15:30,tybstra,OMEGADANCE
328,2022-02-28,21:15:30,wikedlyrics,Jebaited
329,2022-02-28,21:15:30,sinclair_bear,KEKW 󠀀
330,2022-02-28,21:15:31,wait4twitchspprt,KEKW
331,2022-02-28,21:15:31,finniwi,KEKW
332,2022-02-28,21:15:31,allexxx1996,KEKWiggle
333,2022-02-28,21:15:32,kaitypure,LULW
334,2022-02-28,21:15:32,os11_,KEKInsane
335,2022-02-28,21:15:32,viperrslash,KEKInsane
336,2022-02-28,21:15:33,sinclair_bear,KEKW
337,2022-02-28,21:15:33,dead_teeth,KEKW 󠀀
338,2022-02-28,21:15:33,vickadrio,KEKW
339,2022-02-28,21:15:33,faildude,OMEGALUL
340,2022-02-28,21:15:34,dainty_angela,DANKIES
341,2022-02-28,21:15:34,renelorent,B A N G C O C K
342,2022-02-28,21:15:34,anubisreturns,KEKInsane
343,2022-02-28,21:15:34,arcahan,KEKW
344,2022-02-28,21:15:34,os11_,KEKInsane  󠀀
345,2022-02-28,21:15:34,dixgo,peepoPopcorn 󠀀
346,2022-02-28,21:15:34,thadoril,KEKL
347,2022-02-28,21:15:35,curr_red,OMEGALUL
348,2022-02-28,21:15:35,sinclair_bear,LULW
349,2022-02-28,21:15:36,deathjoker,wtf bring luggage ?
350,2022-02-28,21:15:36,darkscarlatti,OMEGADANCE
351,2022-02-28,21:15:36,felinegurl,oh no OMEGALUL
352,2022-02-28,21:15:36,skysage,OMEGALUL
353,2022-02-28,21:15:36,finniwi,KEKW oh
354,2022-02-28,21:15:37,darkexile1,KEKW
355,2022-02-28,21:15:37,happyfluffyteddy,KEKWiggle
356,2022-02-28,21:15:37,mikeinscusa,closed
357,2022-02-28,21:15:37,y_exp,KEKWiggle
358,2022-02-28,21:15:37,jayeix,LULW
359,2022-02-28,21:15:38,arkem232,Gonna be carrying this around?
360,2022-02-28,21:15:38,tairadono,welp
361,2022-02-28,21:15:38,jondoni,zoo not open ?
362,2022-02-28,21:15:39,terrenb,xqcDespair PAIN........
363,2022-02-28,21:15:39,wait4twitchspprt,researchTTY KEKInsane
364,2022-02-28,21:15:39,lightsir_,OMEGALUL
365,2022-02-28,21:15:39,existenceofenigmas,what
366,2022-02-28,21:15:40,coolguytwitch_1,what is this music...
367,2022-02-28,21:15:40,resonantblue,da fuck
368,2022-02-28,21:15:40,darkscarlatti,DANKIES
369,2022-02-28,21:15:41,zay_ih,KEKW WHAT
370,2022-02-28,21:15:41,strawhatchase,OMEGALUL
371,2022-02-28,21:15:41,fabiano0783,LUL
372,2022-02-28,21:15:41,viperrslash,nice research KEKInsane
373,2022-02-28,21:15:41,happyfluffyteddy,KEKWiggle ⠀
374,2022-02-28,21:15:41,pilski6,KEKW
375,2022-02-28,21:15:43,focusmiss,Sadge
376,2022-02-28,21:15:43,dead_teeth,DANKIES
377,2022-02-28,21:15:43,tybstra,research OMEGADANCE
378,2022-02-28,21:15:44,sinclair_bear,LULW  REASEARCHTTY
379,2022-02-28,21:15:44,finniwi,DANKIES
380,2022-02-28,21:15:45,jayeix,well then LULW
381,2022-02-28,21:15:46,mrmuggggs,sadge
382,2022-02-28,21:15:46,jondoni,wtf
383,2022-02-28,21:15:46,slyde_,KEKW
384,2022-02-28,21:15:46,james_broken_heart,everything close
385,2022-02-28,21:15:47,solidus44,scratched his paint KEKInsane
386,2022-02-28,21:15:47,lightsir_,oh my
387,2022-02-28,21:15:47,wikedlyrics,KEKL classic
388,2022-02-28,21:15:47,dixgo,sounds about right peepoPopcorn
389,2022-02-28,21:15:47,tmakc,tmakcLurk
390,2022-02-28,21:15:48,thadoril,Hmm
391,2022-02-28,21:15:48,dead_teeth,DANKIES 󠀀
392,2022-02-28,21:15:48,darkscarlatti,DANKIES ratJAM DANKIES ratJAM DANKIES ratJAM DANKIES ratJAM DANKIES ratJAM
393,2022-02-28,21:15:48,darthlly,KEKInsane everything closed
394,2022-02-28,21:15:49,sinclair_bear,LULW   REASEARCHTTY
395,2022-02-28,21:15:49,yvan_nix,dafuq is this music ? LULW
396,2022-02-28,21:15:49,lightsir_,KEKW
397,2022-02-28,21:15:49,das_beater,😅 DANKIES
398,2022-02-28,21:15:49,arkem232,RIP
399,2022-02-28,21:15:49,ohironboy,KEKInsane ResearchTTY
400,2022-02-28,21:15:50,beetguy,luggage safari Hmm
401,2022-02-28,21:15:50,anubisreturns,RESEARCHTTY
402,2022-02-28,21:15:51,el_guero__,DANKIES
403,2022-02-28,21:15:51,zay_ih,DANKIES
404,2022-02-28,21:15:51,fabiano0783,KEKW
405,2022-02-28,21:15:52,dainty_angela,\DANKIES
406,2022-02-28,21:15:52,eonbask,researchTTY LUL
407,2022-02-28,21:15:52,hawk2g,DANKIES
408,2022-02-28,21:15:52,skysage,yyjDespair
409,2022-02-28,21:15:52,felinegurl,digging the music pepeD
410,2022-02-28,21:15:52,y_exp,DANKIES
411,2022-02-28,21:15:52,johnnyjess,TRUNK ?
412,2022-02-28,21:15:54,darkscarlatti,DANKIES ratJAM DANKIES ratJAM DANKIES ratJAM
413,2022-02-28,21:15:55,strawhatchase,DANKIES
414,2022-02-28,21:15:55,abo123p,oh no
415,2022-02-28,21:15:55,kaitypure,KEKWiggle everything closed
416,2022-02-28,21:15:56,sinclair_bear,LULW  REASEARCHTTY
417,2022-02-28,21:15:56,merbs,KEKInsane ResearchTTY
418,2022-02-28,21:15:56,seikatsu2001,BANGER MUSIC IF I DO SAY SO MYSELF
419,2022-02-28,21:15:56,dainty_angela,DANKIES
420,2022-02-28,21:15:56,dixgo,sounds  about right peepoPopcorn
421,2022-02-28,21:15:56,merlinshappytrail,DANKIES
422,2022-02-28,21:15:57,focusmiss,LULW
423,2022-02-28,21:15:57,happyfluffyteddy,KEKWiggle
424,2022-02-28,21:15:58,resonantblue,ratJAM
425,2022-02-28,21:15:58,zay_ih,DANKIES Classic
426,2022-02-28,21:15:58,dead_teeth,KUKW
427,2022-02-28,21:15:59,utubesux1,true
428,2022-02-28,21:15:59,thadoril,researchTTY KEKInsane
429,2022-02-28,21:16:00,jondoni,ye sadKEK
430,2022-02-28,21:16:00,lightsir_,DANKIES
431,2022-02-28,21:16:00,kaiserinomega,hahahahaha
432,2022-02-28,21:16:00,peepopopcorn,peepoPopcorn
433,2022-02-28,21:16:00,루이스와이푸 haruiswaifu,DANKIES
434,2022-02-28,21:16:00,viperrslash,classic KEKInsane
435,2022-02-28,21:16:01,eonbask,yyjW gugu
436,2022-02-28,21:16:01,skysage,KEKInsane
437,2022-02-28,21:16:01,y_exp,DANKIES  󠀀
438,2022-02-28,21:16:01,terrenb,KKonaW TRUTH
439,2022-02-28,21:16:02,tybstra,always blame google OMEGADANCE
440,2022-02-28,21:16:02,dixgo,peepoPopcorn
441,2022-02-28,21:16:02,existenceofenigmas,dang
442,2022-02-28,21:16:03,swedishforestengineer,yyjW
443,2022-02-28,21:16:03,darthlly,ResearchTTY
444,2022-02-28,21:16:04,kaitypure,KEKWiggle gugu
445,2022-02-28,21:16:04,wikedlyrics,yyjW the gugu says
446,2022-02-28,21:16:05,gautambankai,Where we going?
447,2022-02-28,21:16:06,allexxx1996,ResearchTTY KEKWiggle
448,2022-02-28,21:16:06,garry1104,google lied
